Date,Open,High,Low,Close,Volume
2025-03-14,599.8953217159161,605.9261184289692,591.9140083788382,604.6721801757812,12364500
2025-03-17,604.532891346396,610.1456680585562,595.1184538057017,601.9852294921875,15473900
2025-03-18,597.1586575199055,597.3577059716481,571.8909842088232,579.5538940429688,20297700
2025-03-19,581.4646990631072,589.4659367740201,572.0005129037568,581.2457275390625,20537500
2025-03-20,579.9519523821848,607.2597338403973,576.7176126648797,583.1763305664062,24336500
2025-03-21,580.6087578221687,594.6607153580624,578.1506887401925,593.376953125,25015900
2025-03-24,612.006672291682,619.5402027280085,609.2500611361127,615.8679809570312,15741300
2025-03-25,623.7399580748611,630.8256453980655,618.1868283737851,623.2921142578125,15312500
2025-03-26,621.8789578468637,623.729980786782,603.6870115810134,608.0359497070312,12609800
2025-03-27,599.0992913670475,611.2902653192839,597.2084221310924,599.676513671875,10436500
2025-03-28,597.4173714732933,598.8504351853067,571.1545185330965,573.9609375,17602800
2025-03-31,560.7848045267424,575.9115762646734,550.6339405485874,573.5828247070312,21124700
2025-04-01,568.0894064880564,587.0674633156228,567.2534273427501,583.1763305664062,12836600
2025-04-02,572.1397763325173,589.8042481703526,570.5972571371435,581.1163330078125,13470800
2025-04-03,543.5879742637874,549.8974512876792,527.7447028262635,529.058349609375,34777500
2025-04-04,504.17885089088094,515.5040213149615,491.8187135649183,502.2979736328125,38589800
2025-04-07,482.7624960602015,536.7709789044776,479.5779034791825,513.7623901367188,36606100
2025-04-08,540.6323266100003,544.7921778120626,500.4369329768723,507.9903869628906,28034200
2025-04-09,506.8160385676343,585.0572285137947,499.6905358471851,582.9474487304688,39216600
2025-04-10,572.7169643692248,578.4989661784922,532.7206193644059,543.6576538085938,28173500
2025-04-11,532.929645345754,544.7623677490587,526.0430064952079,540.9508056640625,17642300
2025-04-14,553.490102125213,555.0824290396921,525.7345350359763,528.9190673828125,14130900
2025-04-15,529.5460182448087,535.3479434505276,515.0064309742874,519.007080078125,15558700
2025-04-16,506.05972448726374,510.89629171463736,493.24178266268706,499.88958740234375,18735100
2025-04-17,502.81548321597137,504.85559326586434,495.61037843976914,499.06365966796875,14593500
2025-04-21,488.9624892710341,491.12204638412413,477.48804834845106,482.32464599609375,16166000
2025-04-22,489.4999049556232,504.43758854395816,484.0164453354945,497.869384765625,17399400
2025-04-23,525.9832698458712,532.7604529479869,514.0311311645399,517.7630615234375,18173900
2025-04-24,516.2304339699675,531.3273797107081,515.0063802713869,530.5809936523438,13910000
2025-04-25,544.1651677352489,547.2104203356789,533.6660162993873,544.6329345703125,17098900
2025-04-28,552.9626595605006,555.7989025202155,537.9851902333166,547.091064453125,15179000
2025-04-29,543.3691584438259,553.8882353385252,541.4982121598623,551.7684936523438,11835000
2025-04-30,535.8057152188378,546.454108106064,526.9485760464694,546.3546142578125,29244000
2025-05-01,589.2271342412649,590.0929373673761,567.7510984695718,569.452880859375,31159000
2025-05-02,580.648651110168,601.4280468079027,575.5433648810915,594.143310546875,24739300
2025-05-05,588.3711864956578,600.3034638901578,585.2164780987113,596.3824462890625,13887700
2025-05-06,589.6749204940905,593.1580557272168,583.7535784495642,584.4800415039062,10600700
2025-05-07,587.5153927262982,600.1741342190112,583.8431702056055,593.934326171875,13139100
2025-05-08,603.3686118483918,608.3544812296859,593.7452230797331,595.1285400390625,14622800
2025-05-09,600.8109394870412,604.0452793268493,588.8588608245773,589.6350708007812,10427300
2025-05-12,627.8798729663799,637.304273026421,618.0375744395401,636.348876953125,21965100
2025-05-13,642.4293923602365,657.735287467703,639.7324895847986,652.868896484375,18570800
2025-05-14,658.0239835535567,659.4769096738539,651.1572068855135,656.182861328125,12348200
2025-05-15,651.1274396850997,654.1428083166323,635.5030765781057,640.7775268554688,14341800
2025-05-16,634.8859798905997,637.3540104501689,623.1328893923761,637.2545166015625,18519000
2025-05-19,625.222752281206,639.9016788170561,624.7749084759689,637.3440551757812,9592400
2025-05-20,632.9454374753022,636.2693098905639,629.2135066030082,634.0301513671875,6743500
2025-05-21,628.7456601662759,643.4942563973034,627.1334710926182,632.4378051757812,11464600
2025-05-22,630.9948087661452,640.1504905814367,627.670936619393,633.502685546875,8228400
2025-05-23,620.993199465317,629.4024945229537,619.6497288590488,624.0384521484375,8454100
2025-05-27,632.3481771649191,639.981262122007,629.7010214066802,639.2249145507812,9508400
2025-05-28,639.5035627304547,647.7436941279635,639.4538158071571,640.4788818359375,9042900
2025-05-29,648.5100680358424,650.1720041827151,636.4185881552338,641.9418334960938,8858800
2025-05-30,639.4041102133804,646.280787614279,629.7309752425916,644.3700561523438,16241000
2025-06-02,641.2850845167367,670.0159723918755,641.1557060497107,667.6673583984375,15766300
2025-06-03,668.2146512733183,672.3247558564644,661.825602850503,663.6367797851562,11585000
2025-06-04,666.0948954485151,685.6800602730475,665.3485093161423,684.6351318359375,14031900
2025-06-05,688.3272230223918,691.034148340669,678.9625916503563,681.3211669921875,13083100
2025-06-06,692.8154651620004,699.4234846834818,688.5361970003321,694.3480834960938,11728000
2025-06-09,695.0944598989832,701.7920116440988,690.5962202918921,690.7156372070312,12773200
