Date,Open,High,Low,Close,Volume
2022-11-21,54.65525834925479,55.367262340288725,54.46835793819016,55.251564025878906,15399400
2022-11-22,55.598662574900224,55.625361662065174,55.22485837907777,55.491859436035156,12319600
2022-11-23,55.616461900083884,55.883462951290156,55.44735863140795,55.74106216430664,8990400
2022-11-25,55.83006515925764,55.90126725511667,55.51856447763138,55.794464111328125,5165500
2022-11-28,55.79445802678857,56.159360240515504,55.678759726289066,55.80335998535156,12267500
2022-11-29,55.643164066290716,55.6876636781042,55.162560110458465,55.60756301879883,10969600
2022-11-30,55.58066754703739,57.07752011223895,55.347626413944724,57.01477813720703,30433900
2022-12-01,57.0147794554951,57.4629383841889,56.85344196763083,57.176116943359375,12001400
2022-12-02,57.01478148622083,57.83042720954632,56.826555550068804,57.67805480957031,13643500
2022-12-05,56.835513370037546,57.185076776093524,56.70106432808625,56.8892936706543,9185100
2022-12-06,56.9341033006986,57.25677823442595,56.67417033528703,56.862396240234375,10099500
2022-12-07,56.87137287617053,57.11337912558863,56.69210860780362,56.95204162597656,12307600
2022-12-08,57.00582046642012,57.22989995476168,56.78174097807856,57.19404983520508,9946200
2022-12-09,57.01477632334236,57.22092900891459,56.548690652803835,56.593505859375,13914900
2022-12-12,56.7369172185371,57.37330546815244,56.47698423060838,57.33745193481445,11647900
2022-12-13,57.893166937791,57.99176244885168,57.185078431337615,57.35538101196289,17521600
2022-12-14,57.534645266693104,57.94695065914571,56.97892573511131,57.35538101196289,12826700
2022-12-15,56.996844341896995,57.26573897590231,56.01089621081726,56.566612243652344,12212300
2022-12-16,56.24394607543945,56.593509496010626,55.86749421303398,56.24394607543945,33631500
2022-12-19,56.315649990102884,56.83551254512822,55.992975029448,56.32461166381836,10919700
2022-12-20,56.30668504073787,56.602471561819215,56.24394306702628,56.2797966003418,10286500
2022-12-21,56.53076605251796,57.40916054704088,56.53076605251796,57.18507766723633,10411300
2022-12-22,56.84446975491758,56.996845549563666,56.154308100046876,56.77276611328125,9666700
2022-12-23,56.916177705598855,57.24781431911122,56.64728306169205,57.202999114990234,6463300
2022-12-27,57.301594834243055,57.624269775834996,57.10440383234111,57.55256271362305,7320700
2022-12-28,57.7766499819951,57.94695256823106,56.90722395955906,56.97892761230469,7159400
2022-12-29,57.185081434157574,57.49879475120403,57.09545101167656,57.31953048706055,7169300
2022-12-30,57.29263447829661,57.29263447829661,56.620396100799304,57.01477813720703,7650200
2023-01-03,56.96996458739039,56.96996458739039,55.733044979422566,56.42321014404297,12180500
2023-01-04,56.602472639218064,56.763810123027746,56.02882635279408,56.39631652832031,13387900
2023-01-05,56.10950168705962,56.28876595893023,55.64341936705028,55.7509765625,9814700
2023-01-06,56.38735609156824,57.068556156569514,56.091572977548374,56.82655334472656,9990000
2023-01-09,56.73691969969771,57.11337497784708,56.09157316729794,56.11846160888672,9442600
2023-01-10,56.10948798172136,56.226010242852695,55.4999916577462,55.6882209777832,10134600
2023-01-11,55.912305638067735,56.07364311651607,55.0428762730052,55.580665588378906,10823000
2023-01-12,55.67030053708508,55.73304251116452,54.64849876587008,54.86361312866211,13907300
2023-01-13,54.40649464856667,55.087694716008215,54.30789913714643,55.06080627441406,13986400
2023-01-17,55.32970443306495,55.91231244496545,55.177332028858615,55.284889221191406,18327800
2023-01-18,55.13251774619558,55.20422482619409,53.49225761181986,53.60877990722656,19679400
2023-01-19,53.53706454877904,54.352713652138426,53.519137781551436,53.52810287475586,14894500
2023-01-20,53.5281017076642,53.85973834619107,53.241280276638605,53.85077667236328,14237700
2023-01-23,54.030029434207584,54.28996238575355,53.823876775140995,53.98521423339844,12613400
2023-01-24,53.850785641201185,55.437265449897644,53.599814282868685,54.27205276489258,10103300
2023-01-25,53.95834014543622,54.621613499823845,53.68048035584155,54.61265182495117,11265800
2023-01-26,54.505088806152344,54.76501837986244,54.28997102119857,54.505088806152344,11884800
2023-01-27,54.531983071089826,54.63954026546322,54.110712549286845,54.2182731628418,14087000
2023-01-30,54.26308412015564,54.82776191071904,54.19137705007574,54.35271453857422,15632000
2023-01-31,54.65745960225218,54.980134560677655,54.23618913773213,54.96220779418945,14344400
2023-02-01,54.8008659595542,55.19524795258809,54.3347803254474,54.971168518066406,12535400
2023-02-02,54.496126449116176,54.69331747695898,53.69840408256139,54.0300407409668,16947200
2023-02-03,54.092779804135155,54.155521778852965,53.08890478946903,53.6266975402832,15404400
2023-02-06,53.590847737311144,54.08382189549174,53.52810575822533,53.93144607543945,11330900
2023-02-07,53.48328742102004,53.994191769373,53.36676855589772,53.84181594848633,14922700
2023-02-08,53.70736370866947,53.70736370866947,53.41158059736702,53.52810287475586,11012000
2023-02-09,53.91351971574603,54.06589210810799,53.420542165913254,53.43846893310547,12515300
2023-02-10,53.528102769066535,53.689440254615214,52.77519564289975,53.43846893310547,14420700
2023-02-13,53.689444211608794,54.46027474259794,53.53706838883527,54.316864013671875,16191800
2023-02-14,53.96730293293944,54.58576450653282,53.38469831712069,53.41158676147461,20505700
2023-02-15,53.68944655679784,53.71633500115177,53.08891175250096,53.41158676147461,13171400
2023-02-16,53.088910100071466,53.61773781072223,52.837942176095346,53.07994842529297,16538300
2023-02-17,53.33091109781875,53.98522270602806,53.22335391516027,53.886627197265625,16814700
2023-02-21,53.770102668553776,53.985217011178534,53.528096468715304,53.59980010986328,14278300
2023-02-22,53.644612843239024,54.10173678383759,53.55498244113533,53.76113510131836,12409600
2023-02-23,53.78803033015799,54.15552049587675,53.608769503314576,53.859737396240234,12222800
2023-02-24,53.492247550319405,53.69840023776667,53.232314562988925,53.635658264160156,9736200
2023-02-27,53.9404079716982,54.047965155300865,53.54602935236761,53.617733001708984,8849800
2023-02-28,53.51017684900964,53.51017684900964,53.00823761722503,53.339874267578125,16082200
2023-03-01,52.99927705019793,53.04409226023349,52.318073548604545,52.75727081298828,13275800
2023-03-02,52.73934221264727,53.58187975725745,52.70348867819206,53.52810287475586,11758300
2023-03-03,53.375729456232555,53.49225173884615,53.070981238061044,53.27713394165039,13101800
2023-03-06,53.115793925659155,54.119672372648694,53.07994381048049,54.10174560546875,16282700
2023-03-07,54.21826426226942,54.289967907020156,53.55498759762489,53.788028717041016,13961200
2023-03-08,53.81492233276367,54.074855319232,53.53706257972706,53.81492233276367,10851600
2023-03-09,54.263088019349304,54.263088019349304,53.13372551870709,53.29506301879883,13900900
2023-03-10,53.51017348492188,53.90455208705652,52.873788665847435,53.07097625732422,13745800
2023-03-13,53.142694144781515,54.558874782934524,53.106840604782256,53.60877990722656,21956000
2023-03-14,53.779076979232485,54.191382415469675,53.19646894428482,53.805965423583984,19496900
2023-03-15,53.26817186635588,54.20930495624437,53.097872700110976,54.16448974609375,21089900
2023-03-16,54.272869961175594,54.49866822138261,53.92062522651793,54.46253967285156,15658300
2023-03-17,54.47157878099607,54.507703887599725,53.86643759372405,54.209651947021484,27351200
2023-03-20,54.33609391675752,54.733497619628906,54.16448847707834,54.733497619628906,12904100
2023-03-21,54.70640434814472,54.86897937748845,54.083202365932536,54.48060607910156,13716500
2023-03-22,54.552863573191566,54.9773619791826,54.21867965189899,54.23674392700195,10494200
2023-03-23,54.27287215993953,54.54382939408368,53.938691686008696,54.119327545166016,15479000
2023-03-24,54.41737873303195,55.11283776265409,54.110292972489816,55.00445556640625,12975600
2023-03-27,55.22122277212392,55.52830854831042,55.049617332205145,55.410892486572266,12777400
2023-03-28,55.447014963535075,55.763134565071596,55.33863277363486,55.4741096496582,10925700
2023-03-29,55.745070717979885,55.95280468579397,55.627654668204016,55.871517181396484,9441000
2023-03-30,55.88958974342275,56.07925946667877,55.69088615977842,55.862491607666016,9870700
2023-03-31,56.05216451136106,56.22376995843745,55.880555618876464,56.02506637573242,14440900
2023-04-03,56.26892393189096,56.46762749696747,55.87152024714587,56.35924530029297,12300700
2023-04-04,56.350212349438905,56.66633197583173,56.070224716397455,56.18763732910156,11433400
2023-04-05,56.47666129305193,56.91922741120383,56.4495666036128,56.720523834228516,12789600
2023-04-06,56.77471710693606,56.93729213567117,56.34118484544514,56.75665283203125,9644200
2023-04-10,56.44053799605389,56.62117385864258,56.01603613907239,56.62117385864258,7952600
2023-04-11,56.585047122221816,56.63923650127304,56.35924885508671,56.52182388305664,9913000
2023-04-12,56.431504135679525,56.928259648614855,56.2779629633975,56.62117385864258,9593700
2023-04-13,56.68439578905012,57.04567439669095,56.431502830946435,57.036643981933594,9871400
2023-04-14,56.94632339477539,57.03664477063864,56.702460848056916,56.94632339477539,8946000
2023-04-17,57.19018483877641,57.379854556319806,57.02760981076547,57.31663131713867,9452400
2023-04-18,57.3617971185435,57.44308464223777,57.07277557772134,57.406959533691406,9035700
2023-04-19,57.56049786520481,57.65081924561263,57.28954061479807,57.51533889770508,9769500
2023-04-20,57.47017470878957,57.804355172415846,57.29856582431031,57.768226623535156,10706400
2023-04-21,57.804355413272546,58.04821450571319,57.62371611352445,57.849517822265625,12931100
2023-04-24,58.48175099851713,58.69851540483598,57.461141869658846,57.75919723510742,15532300
2023-04-25,57.95789815725558,57.95789815725558,57.4701765136812,57.66887664794922,12818900
2023-04-26,57.40694493067233,57.596614622575125,57.2534003381265,57.397911071777344,13179600
2023-04-27,57.379858549797525,57.587592556622965,57.00051908830978,57.51533889770508,13795800
2023-04-28,57.45210952874923,57.948868454508364,57.3346934694418,57.93983459472656,13687600
2023-05-01,57.93983323782503,58.427558292380255,57.858542283324574,58.075313568115234,9091500
2023-05-02,57.93080143979089,57.93080143979089,57.1450244542055,57.81338882446289,10948400
2023-05-03,57.82241247144987,57.96692665815021,57.425012239655345,57.48823547363281,11084600
2023-05-04,57.569524539940005,57.741129973181984,57.36178711363664,57.55146026611328,11938300
2023-05-05,57.4792111136767,57.9940309299519,57.47018069821942,57.82242202758789,9039000
2023-05-08,57.63275690146061,57.8585517465282,57.45211757999805,57.73210525512695,7240700
2023-05-09,57.47920478572431,57.57855657185869,57.154054738523826,57.2534065246582,9067700
2023-05-10,57.19018528566011,57.47920679429172,56.892133362249815,57.352760314941406,10134000
2023-05-11,57.42501689466422,57.74113309017672,56.910193676331104,57.67790985107422,9581500
2023-05-12,57.67790354002191,57.97595887352777,57.53339280282724,57.90370178222656,8740800
2023-05-15,58.00305660470645,58.03015129266276,57.54242623700162,57.750160217285156,8150000
2023-05-16,57.714032645405275,57.714032645405275,57.045668326018045,57.09986114501953,9129600
2023-05-17,57.26244225035707,57.28050307987178,56.65730109936991,57.036643981933594,11583000
2023-05-18,56.91019355111871,56.93729168596596,56.5127898425762,56.720523834228516,13595100
2023-05-19,56.93730082031662,56.991490207888404,56.548927464145066,56.74763107299805,14251400
2023-05-22,56.711490250709915,56.783743900313034,55.492177612957974,55.55540084838867,15055400
2023-05-23,55.55540302892771,55.69991377921389,55.24831725389355,55.4560546875,13932700
2023-05-24,55.437981800622794,55.48314075705767,54.84187461762287,54.986385345458984,11090100
2023-05-25,54.61608628792231,54.85091497118535,54.32706477987172,54.561893463134766,14463600
2023-05-26,54.598015729725546,54.76962115369178,54.29092998208593,54.42640686035156,12570300
2023-05-30,54.27287287292752,54.37222466401414,53.75805308766796,53.992881774902344,15634200
2023-05-31,54.11931961654327,54.44446962804418,53.622564185820295,53.884490966796875,59432200
2023-06-01,54.1374041475312,54.34513818919077,53.98386294320372,54.19159698486328,13402700
2023-06-02,54.435447044580414,55.38379908426414,54.26384160067457,55.239288330078125,15259800
2023-06-05,55.094774850602015,55.49217854360374,54.688337297868436,54.86897659301758,12915600
2023-06-06,55.04961971905052,55.08574826967612,54.29996779790635,54.47157669067383,10943500
2023-06-07,54.200612336705014,54.5167319651636,54.029006900964404,54.39028549194336,16817900
2023-06-08,54.30900005877895,54.56189301489359,54.17351972062718,54.52576446533203,15585900
2023-06-09,54.4354457526927,54.796720906879706,54.34512438008989,54.616085052490234,12581500
2023-06-12,54.724470448624515,54.77866327534959,54.20965065366532,54.381256103515625,14208900
2023-06-13,54.38125080586508,54.7967187673922,54.22770964654729,54.598018646240234,13397800
2023-06-14,54.85091432035837,55.167033959755926,54.73349825741596,54.96833038330078,14099700
2023-06-15,55.15944654840236,55.78739477452273,54.91372677166446,55.723690032958984,15271400
2023-06-16,56.06041787546971,56.579158490279305,55.95121023857511,56.124122619628906,26738000
2023-06-20,56.05131715410373,56.38804271712325,55.732793442010674,55.75099182128906,13971800
2023-06-21,55.796500674204424,56.16962995572682,55.49617532798851,55.90570831298828,13948700
2023-06-22,56.25153312000156,56.515451274986376,56.05131623474244,56.287933349609375,15193400
